angle,pair,rre,rte,rmse,time
40,3,0.9034241500515664,0.0040427927578137,0.0081090237548943,5.4481673198752105
40,4,0.1282787187057477,0.0026629992228513,0.0025589498286029,5.502048956695944
40,5,1.4766613227875434,0.0096706110517574,0.0132458381796078,5.451800573151559
40,6,0.169087011545842,0.0010399927274141,0.0016695350232105,5.504573546350002
40,7,0.0390820250177308,0.0007530152670318,0.0007625762673181,5.453633353114128
40,8,0.5170016471661241,0.0031220068259463,0.0044401409540261,5.500607240945101
40,9,0.3929744654223181,0.0010296086999952,0.0029533750868743,5.458546403795481
40,10,0.2438359145173016,0.0014386056494017,0.0021260847554401,5.4540185309015214
40,11,0.3238401595926237,0.001081231034056,0.0034082079061354,5.499438825063407
40,12,0.9246202103620084,0.0046127656810227,0.0085471208420075,5.450230033136904
40,13,0.1114684054633161,0.0015012361831297,0.0018641700813914,5.5056991977617145
40,14,0.2109886970371848,0.0014777961654462,0.0025899999552466,5.456419587135315
40,15,0.1890854750941482,0.0022502352015297,0.0024928328778439,5.504299733787775
40,16,0.2297071929719245,0.0013935428970601,0.0025731419280845,5.456837924197316
40,17,0.1223226615685393,0.0013807649307563,0.0017196375572168,5.507687056902796
40,18,0.1436712346869259,0.0015185327366044,0.0019983424845978,5.457078560255468
40,19,0.5944705463092367,0.0031156590849642,0.005089551059616,5.500118566211313
50,0,0.0518062318514692,0.0009086368512057,0.0009877102124904,5.45429538981989
50,1,0.3233820078721678,0.0017924267316371,0.00299754177108,5.502986848820001
50,2,0.3880886796296051,0.0030009832912228,0.0043691543474944,5.451401009224355
50,3,1.1705354280816869,0.0055554461270342,0.0106212753334832,5.442946163006127
50,4,0.178623615807773,0.0029469573064566,0.0028986324927353,5.51027868129313
50,5,1.723530178675873,0.0111197558297018,0.0154952765287929,5.4430150850676
50,6,0.1712083224395197,0.0010684083196767,0.0017031672654771,5.513032984919846
50,7,0.0294194944948916,0.0007998694459551,0.0007623696509566,5.445946656167507
50,8,0.6970124726043279,0.0047682769128047,0.0062335609378949,5.505202409811318
50,9,0.4379899893413967,0.0011886040703438,0.0032769392037136,5.447166014928371
50,10,0.2587873576520632,0.0014316245716176,0.0022414644796761,5.512321007903665
50,11,0.4299869973039087,0.0006769964619714,0.0043467118083377,5.438072318211198
50,12,1.3221143178641563,0.0068331501463575,0.012284441854695,5.504357053898275
50,13,0.0941649520777825,0.0014719172730187,0.0018837246755985,5.446567945647985
50,14,0.2180974271397296,0.0014942148434387,0.0026518869389983,5.461309187114239
50,15,0.2370497293605741,0.0027653469203598,0.003095312157559,5.495555841363967
50,16,0.3217532903669018,0.0011902072358103,0.0031356760588505,5.456860265228897
50,17,0.1266686888764973,0.0014048123934358,0.0017394972605706,5.5034748781472445
50,18,0.1439177031689484,0.001507734998879,0.002013434577964,5.457876496016979
50,19,0.6818789967235933,0.0035037820271679,0.0057926926651215,5.497398904059082
60,0,0.0714319058433687,0.0009426257158647,0.0010974922437723,5.457231762353331
60,1,0.4263253545014968,0.0025080154834967,0.0038869586402285,5.496528019197285
60,2,0.4648416549922227,0.0038859808335593,0.0052458619160922,5.45419445913285
60,3,1.6181055504362818,0.0080685913159365,0.0148676201086018,5.493191457819194
60,4,0.3065234186828107,0.0036572439711532,0.0038762533357515,5.452853966038674
60,5,2.155300376740836,0.0136729184418735,0.0194748807102611,5.44369625672698
