angle,pair,rre,rte,rmse,time
20,15,0.2284788300047491,0.001163778119983,0.0021680709230504,5.477120616938919
20,16,0.0855601098342689,0.0025632949970513,0.0024587056849064,5.471436894964427
20,17,0.2012159093361712,0.0014810183999913,0.0020803315544444,5.4789274567738175
20,18,0.1502415219011267,0.0016696294194154,0.0019528909890967,5.461336349137127
20,19,0.3503004481539269,0.0029426766407513,0.0039773959115693,5.463923925999552
30,0,0.1012949412971353,0.0005225632861175,0.0009936932785319,5.469437487889081
30,1,0.0464382375270271,0.001015796179378,0.0011119521099832,5.467419337946922
30,2,0.3377810868173533,0.0009915151284161,0.0034061059657153,5.476849642116576
30,3,0.200879187598429,0.0002223460396542,0.0017278791801577,5.472336136735976
30,4,0.0717640954674133,0.0026371946036157,0.0024891876003673,5.47230190038681
30,5,0.3655834731364939,0.0036521385343222,0.0040543752289913,5.4663621708750725
30,6,0.2042600533075549,0.0008064421149074,0.0019586764414396,5.463977865874767
30,7,0.2023083043906552,0.0015318528497559,0.0020507177787163,5.471358258742839
30,8,0.2756911750763507,0.0020844072604572,0.0028032914950863,5.473444925155491
30,9,0.2125054993983414,0.0006343246469573,0.0017590735683685,5.49847978213802
30,10,0.2141465351109805,0.0010274215648074,0.0019162312966712,5.557177870068699
30,11,0.1196602126359776,0.001988617475856,0.0023063257763083,5.555124446284026
30,12,0.2743819248061119,0.0007843220805789,0.002684300433413,5.553856659214944
30,13,0.0843247694266121,0.0023998048408039,0.0023329016935896,5.551419186871499
30,14,0.1770716821590159,0.0025203984279616,0.0030225158190706,5.549777220934629
30,15,0.2281098461371171,0.0011627160769964,0.0021654580081462,5.551580259110779
30,16,0.0843653214722386,0.0025596385099505,0.0024581828716845,5.55265448987484
30,17,0.2013479054730682,0.0014812813377788,0.0020810682229247,5.551478404086083
30,18,0.1506229408848092,0.0016700341033183,0.0019540575919808,5.544210406020284
30,19,0.3516820983214617,0.0029510139141946,0.0039864775553574,5.546015568077564
40,0,0.09886256902068,0.0005085062215023,0.00097183111465,5.546329273842275
40,1,0.0457755236275219,0.0010134539836218,0.001108538137069,5.548302278853953
40,2,0.3377425399738175,0.000991062708115,0.003405783455049,5.547182376962155
40,3,0.2147321601846364,0.0002769790321897,0.0018348542771589,5.54676383594051
40,4,0.0748778190658366,0.0026528432877124,0.0025008528044588,5.542322291061282
