angle,pair,rre,rte,rmse,time
80,9,2.582496079685394,0.0630288638318437,0.0659065269620937,4.987594699021429
80,10,7.764837507547406,0.0452473419705941,0.0783003783910426,4.987542096059769
80,11,10.52958751370088,0.0850221063173981,0.107754283151571,4.987263255752623
80,12,7.558542299848883,0.0242748481699138,0.0746371163407641,4.988024935126305
80,13,14.620522067578872,0.0794749070297727,0.1247293922610913,4.988217672798783
80,14,4.900608651922574,0.0276447649743615,0.0561405478798847,4.988004666287452
80,15,4.445076937684853,0.0432592722711593,0.0649866575548233,4.986452647019178
80,16,7.825915857696629,0.0569363893716003,0.0843976214531163,4.988160042092204
80,17,5.583137594361449,0.0377403384363602,0.0548289004502179,4.9881575289182365
80,18,8.003383581385517,0.0207866701523164,0.0872512451958247,4.987792725209147
80,19,5.824537086477775,0.0495593402801979,0.0637316273583935,4.987308887764812
90,0,2.342485817666039,0.06199899621764343,0.06589451398991056,4.987464054021984
90,1,4.1333410591382655,0.03207489784169673,0.05859522151074525,4.987774753943086
90,2,3.927523306758741,0.045894271751086214,0.06463852035777973,4.98818093072623
90,3,14.778158801522196,0.05548683096924738,0.1407025178356821,4.987247779965401
90,4,129.39672429766347,0.29535086689143353,1.024175756722077,4.988748694304377
90,5,10.269297646569044,0.04689541519686522,0.08883130683118112,4.989248439669609
90,6,5.226808917892606,0.05172589968585951,0.06880829832868379,4.987467495724559
90,7,1.9337203135496301,0.05910887790594157,0.062493368227187276,4.987339476123452
90,8,139.42850968340304,0.3564591720537575,1.0628074159534548,4.98801641818136
90,9,2.71255225388431,0.06296468359290613,0.06610569364556894,4.987228755839169
90,10,13.169019926054473,0.047717363291077834,0.11222062975367919,4.988491444848478
90,11,12.548084136327349,0.09348962416795793,0.12516326357533658,4.986408687662333
90,12,7.947699354465714,0.026523020121417204,0.07706794475092844,4.986759894993156
90,13,34.53958074118268,0.11570887351891089,0.26250187532258795,4.987435955088586
90,14,19.68583303008483,0.05939167474290965,0.19465857559027003,4.987684774212539
90,15,177.4508852590622,0.13290790773970668,1.0529662102377764,4.987951522227377
90,16,8.461534608165897,0.05821924079803373,0.08876572590466389,4.9884759448468685
90,17,169.23349553328723,0.16813998049913376,1.0650363357237689,4.988703811075538
90,18,62.69689641342764,0.17003617302889107,0.44633122744047815,4.987162223085761
90,19,6.46331088847949,0.04986487471225272,0.06690321226219878,4.987871383782476
