sigma,pair,rre,rte,rmse,time
0.04,19,13.06979649048404,0.0902405788001976,0.1233610968929184,0.1964346789754927
0.05,0,10.452301980842018,0.08835200063030504,0.11731203078041805,0.19780620001256466
0.05,1,11.720428879913772,0.064306238344913,0.14905333240879245,0.1986606353893876
0.05,2,3.6583425185031904,0.011032296091354104,0.04071458339386421,0.1968991719186306
0.05,3,12.50104098323273,0.05059818383170329,0.11098652450390126,0.19945313688367605
0.05,4,5.344186552821922,0.034535507815085326,0.055904834069483385,0.1975417067296803
0.05,5,4.5049871097704495,0.02405564351762351,0.046731352197262384,0.19684980902820826
0.05,6,12.116189219296734,0.051916801411013916,0.12524527535492336,0.1963807470165193
0.05,7,6.145149994436256,0.028726700013623763,0.054653649282308314,0.197977676987648
0.05,8,19.9642760928609,0.09195518445681825,0.20818232685962842,0.19721027603372931
0.05,9,15.432067504785815,0.02118955693716733,0.1263037264992257,0.20566441770642996
0.05,10,12.001847716488577,0.0544884537226584,0.14870837146578597,0.1979019627906382
0.05,11,23.88414907047251,0.19848348723001483,0.2671642930606208,0.19727291399613023
0.05,12,5.026324184699429,0.022810155176082286,0.0383766293499342,0.1966116107068956
0.05,13,17.104339780941025,0.0810388045241078,0.14998766671280375,0.19808827806264162
0.05,14,12.358246122197746,0.054011241924390926,0.1243407714829744,0.197420802898705
0.05,15,4.797732039298209,0.02566828522763106,0.05823382523824429,0.19651396898552775
0.05,16,16.676068080145544,0.09049272097501723,0.14435445269336195,0.19496945710852742
0.05,17,2.717842143096173,0.012043292538094797,0.023858082526061225,0.1973004718311131
0.05,18,5.832311726582397,0.034294484847111215,0.06508387998674695,0.1966226026415825
0.05,19,15.760010591809891,0.10783844416977979,0.14493704875676774,0.19606735976412892
