overlap,pair,rre,rte,rmse,time
0.9,7,1.854686434630638,0.020968837247708646,0.023557200267204856,0.09168663574382663
0.9,8,1.1051067931513905,0.007641817780519275,0.011958304654032822,0.10140577983111143
0.9,9,2.125239462828074,0.014145784871614005,0.020106941893327675,0.10666816821321845
0.9,10,3.039080852984151,0.014070276740592377,0.030855096687680886,0.08089247485622764
0.9,11,1.3601546757001521,0.019657207567496827,0.020640147350731365,0.08175083296373487
0.9,12,0.739846077175318,0.007034072085210608,0.007638328512941336,0.08344571897760034
0.9,13,1.3035995629228776,0.014645372624535502,0.015650976712787912,0.10022069094702601
0.9,14,4.843456653182907,0.018629876437648962,0.03541854280972248,0.09089863207191229
0.9,15,2.322903515858985,0.008136758207376037,0.02179373895077324,0.09248939901590347
0.9,16,1.9995306847737067,0.00691539125468685,0.018277608927793166,0.09518547309562564
0.9,17,1.2196743253453302,0.00931238592180937,0.01100440086265323,0.08889863360673189
0.9,18,1.0012599931197996,0.004342855387881452,0.009562206955247383,0.09369433764368296
0.9,19,2.0315555092508437,0.012564500740997625,0.01676566642110723,0.09583183191716671
