ratio,pair,rre,rte,rmse,time
0.4,11,0.0348748127558978,0.0017810293313149,0.0018067651432745,5.628271908964962
0.4,12,0.3430639720003902,0.0007090338044689,0.0033955792112013,5.623496452346444
0.4,13,0.071243291906928,0.0016411625335591,0.0018704099237062,5.625067664775997
0.4,14,0.2445322233616865,0.0027189387726973,0.0026890623817917,5.62351760501042
0.4,15,0.2097498304000298,0.0010276727444498,0.0018672387990229,5.62428545486182
0.4,16,0.0846722688058089,0.0030339233354421,0.0030124648336753,5.6244044322520494
0.4,17,0.2558679831563998,0.0022532402923868,0.0031320047642162,5.623919561039656
0.4,18,0.1945405169317503,0.0017228749948427,0.002226148009987,5.624503952916712
0.4,19,0.341552580160296,0.0023579799708665,0.0037348666232988,5.628227703738958
0.5,0,0.1765828582812779,0.0015883632265751,0.0019701388611495,5.626117405015975
0.5,1,0.1851754712365859,0.0020224245407438,0.0022363991814749,5.629345979075879
0.5,2,0.4013231701084788,0.0025497999370072,0.0043224339195018,5.631020607892424
0.5,3,0.1669194335951288,0.0006248886544945,0.0014297831776126,5.627981245983392
0.5,4,0.1578029274458746,0.002158529897595,0.00236487011065,5.630269286688417
0.5,5,0.5411596907663863,0.0055292905584908,0.0062347065718097,5.629752898588777
0.5,6,0.0967340828277728,0.0015121241747373,0.0019026018556728,5.629571261815727
0.5,7,0.126264181456961,0.0009728536278011,0.0016615564714439,5.629033756908029
0.5,8,0.2551445311489204,0.0013330500213956,0.0022382130888222,5.629850579891354
0.5,9,0.5637059351041259,0.001076997643993,0.0047823430666234,4.5911103063263
0.5,10,0.3452520361549648,0.0013586763741714,0.0035659898331944,4.221377469133586
0.5,11,0.1536499034536328,0.000666699733886,0.0014227815380898,4.221011674962938
0.5,12,0.3361173059972704,0.0019944542107631,0.003335807384158,4.221666248049587
0.5,13,0.1201904321001483,0.0021399850732074,0.0020324138073785,4.219469639938325
0.5,14,0.1087610595547128,0.0024540806602589,0.0027254807766487,4.220068777911365
0.5,15,0.2652099563262197,0.0011039061653291,0.0019955308246772,4.220430699177086
0.5,16,0.072757040850818,0.0026873551949581,0.002751415447213,4.222103778272867
0.5,17,0.3857204824337732,0.0017170053150645,0.0031468180697152,4.222077724989504
0.5,18,0.2884612904506025,0.0003846172214129,0.0025807870619849,4.219365704804659
0.5,19,0.2792342075974436,0.0033875851595062,0.0038543596822532,3.234071854967624
0.6,0,0.281813775263651,0.0019023957320053,0.0032386605745167,2.7961734891869128
0.6,1,0.3294065168554815,0.0026065918543099,0.0036880272231417,2.806372116319835
0.6,2,0.3870826820317116,0.0024916706351798,0.0043808495733008,2.8083540089428425
0.6,3,0.3548422477466212,0.0011232970378358,0.0031588991333937,2.8062931657768786
0.6,4,0.3530567185122795,0.0031410394940344,0.0039775366527299,2.8066371590830386
0.6,5,0.2287765201241032,0.0023590366157869,0.0030948746278457,2.806625707075
0.6,6,0.1969355494313817,0.0007101814933679,0.0016324993612531,2.806836700066924
0.6,7,0.1988976495096449,0.0022819944100826,0.002757129303594,2.8059085528366268
0.6,8,0.1654212636149098,0.0021023568288578,0.0022800525566038,2.805934931151569
0.6,9,0.3298322402545147,0.0012727959911273,0.0032641276306921,2.807942538987845
0.6,10,0.2531328672988255,0.0025367739404151,0.0030181784955207,2.8071948308497667
0.6,11,0.1629590723407017,0.0020143022753529,0.0027366830196523,2.80764378933236
0.6,12,0.25158020390776,0.0028567870801872,0.0031218024712147,2.807168859988451
0.6,13,0.1455177106871475,0.0024397224223732,0.0025802751749183,2.8078888268209994
0.6,14,0.1156896859880099,0.0038101741705415,0.0036820163736157,2.8072673799470067
0.6,15,0.1742639276477146,0.0015231416223931,0.0022178145755645,2.8059994727373123
0.6,16,0.2658482086851248,0.0019632344285486,0.0031791393037371,2.8070584079250693
0.6,17,0.5950543713423515,0.0052456890351307,0.0064352057020841,2.806858900934458
0.6,18,0.2835224321386434,0.0022151457062979,0.0031185738636245,2.8064743862487376
0.6,19,0.5266515138521213,0.0035329835124723,0.0053386060598583,2.8075573737733066
0.7,0,0.38809329318917785,0.0005224290934358843,0.0033967750309870782,2.794095240999013
