ratio,pair,rre,rte,rmse,time
0.7,9,129.65335416080714,0.4373885979445972,0.9575567446887465,0.09665157413110137
0.7,10,71.63341214847965,0.18976387454941515,0.6491950294229604,0.09721648693084717
0.7,11,137.84862460530184,0.4191750819424312,1.0647942615049115,0.09575085202232003
0.7,12,29.99999999999998,0.1545784911897277,0.3029593919946482,0.09708920400589705
0.7,13,56.08352005877309,0.1542405591588097,0.4567371909743227,0.09490822814404964
0.7,14,29.99999999999998,0.15671167968924207,0.3154146675553559,0.09657272882759571
0.7,15,29.99999999999998,0.15059749217428747,0.3082593825251412,0.09517341386526823
0.7,16,29.99999999999998,0.17563330818633094,0.3049666133675327,0.09666846226900816
0.7,17,29.99999999999998,0.16186842507410465,0.3081438750321699,0.09914734493941069
0.7,18,179.9981206692686,0.23172360551801047,0.8795525101054879,0.09390681609511375
0.7,19,143.20818611575092,0.572432805326211,1.0803502294211125,0.09372832113876939
